Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	000861040122	PALETA DE LECHE CORONADO 50/20 PZ..	PZA		NO CONTABILIZADO	0	 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501026027536	DET BLANCA NIEVES 1 KG	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501026027734	DET. BRILOZA 500 GRS	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501026028007	DET. LIQUIDO FOCA 1 LTO	PZA		NO CONTABILIZADO		 5			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501026028205	DET. LIQ. FOCA 3.785 LTS	PZA		NO CONTABILIZADO		 5			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501026028304	DET. LIQUIDO ROMA 1 LTO	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501027209542	NUTRISSE # 50 CASTAÑO CLARO	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501027209658	NUTRISSE # 10 NEGRO EBANO	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501027275127	IMEDIA # 6 RUBIO OSCURO	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501027278487	D OBAO R F SUAVE MORADO 65 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501027286017	D OBAO R CLASSIC 65 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501027286024	D OBAO R ACTIVE 65 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501027551047	EVENFLO ESCOBILLON BASICO	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030031543	Gelatinas Almaguer c/10 pz de 100 g c/u	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030418412	LECHE NEGRITO CHOCOLATE TETRAPACK 236 ML	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030418559	MAXITUBO POLVORONES 310 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030419020	MINI CHOCOROLES 28 GR	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030419037	MINI GANSITO 24 GR	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030419099	MINI PINGUINO 25 GR.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030420262	DONERS 120 gr	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030421443	GALL. FAVORITAS LARA NUEZ 155 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030421450	GALL. FAVORITAS LARA VAINILLA 155 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030421450	GALL. FAVORITAS LARA VAINILLA 155 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030424536	TAKIS FUEGO 56 GR	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030426745	MEDIAS NOCHES BRIOCHE 8P BIM	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030459736	KARAMELADAS POP 120 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030467090	PAN CERO CERO 0PCT AZUCAR 567G MTA BIM	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030474227	DONAS AZUCARADA 6PZ	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030475514	MANTECADAS CON NUEZ 6PZ	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030478409	PAN INTEGRAL 100% CON AJONJOLI WONDER.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030486985	SALADAS CLASICAS LARA 175GR	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030490920	POLVORON TUBO 250 GR..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030490951	GALL POLVORONES 113 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501030491644	GALL. CANELITAS 9 PIEZAS 90GR.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031302376	TE VERDE LIPTON CITRICOS 600ML.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031302741	PEPSI COLA 400 ML.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031302819	MIRINDA NARANJA 400 ML.	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031310012	PEPSI 600 ML..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031310098	PEPSI COLA 3 LITROS.	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031310258	PEPSI COLA 2.5 LTS..	PZA		NO CONTABILIZADO		 5			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031311682	PEPSI COLA 1.5 LTO.	PZA		NO CONTABILIZADO		 6			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031312559	PEPSI LIGTH 600 ML.	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031345052	MIRINDA 600 ML..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031345052	MIRINDA 600 ML..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031345205	MIRINDA NARANJA  2.5 LTO.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031346646	MIRINDA 1.5 LTO.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501031360024	MANZANITA SOL 600 ML..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501032300128	*XD DANUP FRESA 435G	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501032300142	DANUP COOKIES & CREAM 435G	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501032300302	DANMIX VAINILLA C/ DOMO M&M S 110GR	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501032340995	DANONINO P/BEBER 170 GR..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501032395933	DANONINO P/BEBER 90GR.	PZA		NO CONTABILIZADO		 8			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501032397845	DANONINO LUNCH FRESA 70GR	PZA		NO CONTABILIZADO		 7			 $0.00	 11,585.753	Totales:	
